province,date,daily_rainfall,rain_anomaly_mm,rain_intensity_mm_h,daily_tmin,daily_tmax,daily_tmean,temp_anomaly_c,daily_pet,daily_et0,daily_relative_humidity,solar_radiation_w_m2,wind_speed_2m,seasonal_rain_3m,seasonal_rain_6m,relative_humidity_pct,wind_speed_2m_m_s,rainfall_intensity_mm_h,temp_anomaly_deg_c,rain_anomaly_pct,spi_1m,spi_3m,spi_6m,spi_12m,spi_24m,spei_1m,spei_3m,spei_6m,spei_12m,spei_24m
KwaZulu-Natal,2007-11-04,0.0,-2.92,0.0,11.28,22.13,16.7,-0.86,1.37,1.3,69.19,141.28,2.96,228.79,276.54,45.8,2.45,0.0,-1.01,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-05,0.0,-3.47,0.0,13.33,22.69,18.01,-0.21,1.14,1.09,71.06,123.13,3.08,228.79,275.82,53.2,2.45,0.0,-0.34,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-06,7.04,3.54,1.85,9.99,25.11,17.55,-0.2,0.49,0.47,87.57,42.05,2.42,235.83,282.86,30.0,2.45,1.76,-0.34,100.98,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-07,0.0,-7.81,0.0,11.29,22.94,17.12,-1.03,1.24,1.18,67.64,122.31,3.66,235.83,282.44,41.7,2.45,0.0,-1.15,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-08,56.69,48.73,15.1,11.69,23.85,17.77,-0.26,0.89,0.85,94.36,84.35,2.23,292.31,338.82,39.2,2.45,14.17,-0.39,611.9,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-09,0.0,-3.24,0.0,10.73,21.97,16.35,-1.37,1.07,1.02,71.25,110.0,3.81,285.88,338.82,43.8,2.45,0.0,-1.51,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-10,0.0,-4.87,0.0,11.61,23.19,17.4,-0.83,1.24,1.18,70.39,121.56,3.8,285.88,338.82,42.1,2.45,0.0,-0.96,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-11,0.0,-2.09,0.0,12.2,23.28,17.74,-0.33,1.16,1.1,70.58,114.95,2.55,285.35,338.82,44.6,2.45,0.0,-0.46,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-12,7.99,3.79,1.91,12.58,20.07,16.32,-1.76,0.47,0.45,86.79,58.9,2.48,293.34,346.81,62.6,2.45,2.0,-1.88,90.24,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-13,0.0,-4.19,0.0,12.19,22.79,17.49,-0.71,1.17,1.11,72.37,119.49,2.43,293.34,346.81,47.0,2.45,0.0,-0.83,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-14,0.0,-4.44,0.0,10.42,25.55,17.98,0.01,1.32,1.26,71.53,111.41,3.69,293.34,346.81,30.0,2.45,0.0,-0.12,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-15,0.99,-1.43,0.26,11.6,22.62,17.11,-1.26,0.88,0.84,90.31,88.93,3.19,293.65,347.8,44.9,2.45,0.25,-1.38,-59.17,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-16,0.0,-3.46,0.0,11.26,25.42,18.34,-0.02,1.35,1.29,67.94,116.86,2.36,293.46,347.8,30.0,2.45,0.0,-0.14,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-17,4.29,2.42,1.09,13.09,25.24,19.16,0.7,0.59,0.56,93.44,53.94,3.18,297.75,352.02,39.3,2.45,1.07,0.58,129.26,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-18,0.0,-4.4,0.0,12.49,21.59,17.04,-1.32,1.1,1.05,72.08,122.85,2.71,297.75,351.45,54.5,2.45,0.0,-1.44,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-19,0.0,-1.36,0.0,13.83,22.85,18.34,0.08,1.0,0.95,67.26,107.5,3.98,297.75,351.09,54.9,2.45,0.0,-0.04,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-20,0.0,-3.75,0.0,14.8,21.18,17.99,-0.53,0.9,0.86,65.86,116.8,2.98,297.75,351.09,68.1,2.45,0.0,-0.64,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-21,0.0,-1.83,0.0,11.67,23.59,17.63,-0.49,1.3,1.24,69.71,124.52,3.15,297.75,351.09,40.4,2.45,0.0,-0.61,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-22,0.0,-4.3,0.0,11.19,26.6,18.9,0.52,1.44,1.37,65.61,116.84,2.65,297.75,351.09,30.0,2.45,0.0,0.4,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-23,0.0,-3.19,0.0,10.98,25.86,18.42,0.22,1.35,1.29,70.81,114.03,2.79,295.91,350.84,30.0,2.45,0.0,0.09,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-24,0.0,-2.17,0.0,12.02,23.77,17.9,-0.33,1.23,1.17,69.9,117.4,2.64,295.91,350.84,41.2,2.45,0.0,-0.46,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-25,0.0,-2.86,0.0,13.09,23.59,18.34,-0.38,1.19,1.13,67.02,118.74,2.83,295.91,350.84,47.5,2.45,0.0,-0.48,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-26,0.0,-2.48,0.0,13.23,26.89,20.06,1.31,1.34,1.28,65.73,113.01,2.77,295.91,350.84,31.7,2.45,0.0,1.21,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-27,0.0,-1.81,0.0,12.62,22.4,17.51,-1.13,1.02,0.97,68.62,108.47,2.42,295.91,350.84,51.1,2.45,0.0,-1.24,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-28,0.0,-3.54,0.0,12.58,24.8,18.69,0.06,1.27,1.21,70.21,116.72,3.31,295.91,350.84,38.9,2.45,0.0,-0.05,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-29,23.31,17.49,6.23,13.42,21.39,17.4,-1.08,0.66,0.63,91.31,78.62,2.92,319.22,374.15,60.2,2.45,5.83,-1.19,300.19,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-11-30,0.0,-2.73,0.0,12.25,21.46,16.86,-1.6,0.92,0.88,67.92,103.64,3.54,319.22,374.15,54.0,2.45,0.0,-1.71,-100.0,1.12,0.96,0.03,0.79,1.12,1.29,0.95,-0.16,0.68,1.1
KwaZulu-Natal,2007-12-01,0.0,-2.36,0.0,12.68,22.83,17.76,-1.84,1.05,1.0,71.93,108.45,3.09,313.83,374.15,49.3,2.45,0.0,-1.9,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-02,0.0,-1.72,0.0,13.34,23.53,18.44,-1.78,1.08,1.03,71.25,109.42,3.94,313.83,374.15,49.0,2.45,0.0,-1.82,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-03,0.0,-5.49,0.0,15.03,24.52,19.77,-0.4,1.09,1.04,69.46,111.17,2.37,313.83,374.15,52.6,2.45,0.0,-0.45,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-04,0.0,-5.85,0.0,13.84,25.31,19.58,-0.69,1.14,1.09,65.71,106.32,2.52,293.49,374.03,42.7,2.45,0.0,-0.73,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-05,2.43,-2.85,0.64,14.5,22.98,18.74,-0.93,0.51,0.49,94.81,56.62,2.99,295.92,376.46,57.6,2.45,0.61,-1.0,-54.01,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-06,2.49,-3.92,0.6,13.69,25.27,19.48,-0.52,0.62,0.59,83.31,57.72,3.7,298.41,378.95,42.1,2.45,0.62,-0.58,-61.15,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-07,11.67,8.62,3.2,13.82,27.99,20.9,0.97,0.76,0.72,91.68,61.26,2.64,310.08,388.71,30.0,2.45,2.92,0.91,282.32,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-08,0.0,-4.01,0.0,14.03,23.59,18.81,-1.38,1.03,0.98,67.0,106.79,4.25,310.08,387.64,52.2,2.45,0.0,-1.42,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-09,0.0,-6.31,0.0,15.63,24.7,20.16,-0.13,1.05,1.0,72.03,108.36,2.94,310.08,387.64,54.6,2.45,0.0,-0.17,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-10,4.66,-1.7,1.1,14.0,25.52,19.76,-0.59,0.54,0.51,86.01,49.16,2.47,314.74,392.3,42.4,2.45,1.16,-0.63,-26.75,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-11,0.0,-4.97,0.0,13.09,26.48,19.78,-0.32,1.16,1.1,72.26,98.55,3.39,313.11,387.56,33.0,2.45,0.0,-0.37,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-12,0.53,-1.78,0.12,13.06,21.62,17.34,-2.95,0.7,0.67,87.4,80.76,3.45,302.16,388.09,57.2,2.45,0.13,-2.99,-77.01,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-13,0.0,-3.27,0.0,14.3,24.61,19.45,-1.25,1.06,1.01,72.34,103.76,3.58,302.16,386.03,48.4,2.45,0.0,-1.28,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-14,14.42,10.33,3.32,16.5,27.9,22.2,1.75,0.56,0.53,85.87,48.46,3.44,316.58,400.45,43.0,2.45,3.6,1.71,252.81,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-15,7.99,3.37,1.88,13.91,21.11,17.51,-2.93,0.55,0.52,88.64,68.25,2.83,324.57,405.34,64.0,2.45,2.0,-2.96,72.85,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-16,0.0,-4.07,0.0,15.54,24.31,19.92,-0.78,0.96,0.91,69.97,100.26,3.2,324.57,405.34,56.2,2.45,0.0,-0.81,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-17,0.0,-9.83,0.0,14.02,25.98,20.0,-0.73,1.16,1.1,69.06,103.38,3.12,324.57,400.38,40.2,2.45,0.0,-0.75,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-18,0.0,-1.66,0.0,15.24,23.91,19.58,-1.06,0.91,0.87,71.95,97.5,3.09,324.57,400.38,56.6,2.45,0.0,-1.09,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-19,18.08,14.4,4.3,15.79,27.0,21.4,0.68,0.67,0.64,85.29,60.37,4.0,342.65,412.25,43.9,2.45,4.52,0.66,391.36,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-20,0.31,-0.84,0.08,13.09,24.16,18.62,-1.78,0.69,0.66,88.93,66.79,2.43,342.96,412.56,44.6,2.45,0.08,-1.81,-73.03,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-21,0.0,-1.88,0.0,13.29,26.49,19.89,-1.03,1.23,1.17,68.63,105.43,2.57,342.96,412.56,34.0,2.45,0.0,-1.05,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-22,0.0,-2.57,0.0,13.01,26.41,19.71,-0.93,1.21,1.15,70.17,103.03,2.88,342.96,412.56,33.0,2.45,0.0,-0.96,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-23,17.1,15.05,4.32,12.77,24.6,18.69,-1.91,0.76,0.72,89.99,70.6,2.71,360.06,423.55,40.8,2.45,4.28,-1.94,735.94,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-24,0.0,-2.33,0.0,15.71,26.29,21.0,0.09,1.08,1.03,68.62,100.98,3.21,360.06,423.55,47.1,2.45,0.0,0.08,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-25,4.21,0.85,1.05,13.56,24.05,18.8,-2.06,0.68,0.65,84.8,67.73,3.08,364.27,427.76,47.6,2.45,1.05,-2.08,25.15,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-26,0.17,-1.51,0.04,13.83,27.38,20.6,-0.37,0.77,0.73,83.04,63.34,2.81,364.44,427.93,32.2,2.45,0.04,-0.39,-89.87,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-27,12.57,8.83,3.0,17.22,27.29,22.26,1.03,0.68,0.65,89.13,63.17,3.12,377.01,438.82,49.6,2.45,3.14,1.02,236.13,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-28,0.0,-7.24,0.0,14.26,28.49,21.38,0.37,1.31,1.25,66.9,103.86,3.8,377.01,438.82,30.0,2.45,0.0,0.35,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-29,0.0,-4.49,0.0,15.56,27.96,21.76,0.69,1.21,1.15,70.3,101.99,2.93,377.01,438.82,38.0,2.45,0.0,0.68,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-30,0.0,-5.55,0.0,12.99,26.63,19.81,-1.19,1.28,1.22,70.49,108.62,2.64,377.01,438.57,31.8,2.45,0.0,-1.2,-100.0,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2007-12-31,1.41,-2.08,0.33,16.63,24.39,20.51,-0.73,0.38,0.36,93.0,41.98,2.74,352.81,439.29,61.2,2.45,0.35,-0.73,-59.61,0.77,1.26,0.38,-0.01,1.26,0.92,1.5,0.31,-0.09,1.26
KwaZulu-Natal,2008-01-01,0.0,-7.72,0.0,16.89,28.45,22.67,0.93,1.37,1.3,75.58,116.14,2.83,352.81,439.29,42.2,2.45,0.0,0.95,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-02,0.0,-1.51,0.0,14.76,27.56,21.16,-0.27,1.23,1.17,75.05,103.75,2.53,352.81,439.29,36.0,2.45,0.0,-0.26,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-03,0.0,-5.53,0.0,16.55,25.2,20.88,-0.54,1.01,0.96,72.24,103.74,3.69,352.81,439.29,56.8,2.45,0.0,-0.53,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-04,0.0,-0.99,0.0,16.27,26.01,21.14,-0.76,1.24,1.18,74.76,119.55,2.89,352.81,439.29,51.3,2.45,0.0,-0.74,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-05,44.12,38.92,11.4,16.67,26.29,21.48,-0.57,0.75,0.71,87.61,71.57,2.95,396.93,483.41,51.9,2.45,11.03,-0.54,748.79,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-06,33.79,29.34,9.32,15.34,24.6,19.97,-1.81,0.76,0.72,94.33,76.78,2.6,380.78,517.2,53.7,2.45,8.45,-1.8,658.64,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-07,0.0,-0.72,0.0,16.61,25.35,20.98,-0.97,1.09,1.04,73.05,112.27,3.07,375.05,515.88,56.3,2.45,0.0,-0.95,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-08,0.0,-3.69,0.0,14.68,28.08,21.38,-0.74,1.27,1.21,68.1,103.59,2.65,375.05,515.88,33.0,2.45,0.0,-0.7,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-09,1.25,-0.36,0.3,16.55,27.44,22.0,-0.27,0.74,0.7,97.35,65.92,3.39,376.3,516.72,45.6,2.45,0.31,-0.23,-22.57,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-10,0.0,-1.25,0.0,16.39,30.19,23.29,1.25,1.54,1.47,69.89,119.06,3.06,376.3,516.72,31.0,2.45,0.0,1.28,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-11,0.0,-4.69,0.0,15.81,25.1,20.46,-1.74,1.08,1.03,67.69,108.46,2.75,376.3,516.72,53.6,2.45,0.0,-1.7,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-12,0.0,-2.48,0.0,16.55,26.59,21.57,-0.44,1.12,1.07,68.55,106.16,3.78,348.56,516.72,49.8,2.45,0.0,-0.42,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-13,0.0,-3.44,0.0,16.44,26.32,21.38,-0.66,1.17,1.11,68.53,110.9,2.67,348.56,516.62,50.6,2.45,0.0,-0.63,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-14,0.0,-3.49,0.0,16.95,27.65,22.3,0.38,1.29,1.23,70.96,115.24,2.98,348.56,516.62,46.5,2.45,0.0,0.41,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-15,0.0,-5.15,0.0,16.33,26.36,21.34,-1.09,1.17,1.11,74.82,110.26,2.9,348.56,516.62,49.8,2.45,0.0,-1.05,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-16,0.0,-2.18,0.0,15.64,25.12,20.38,-1.88,1.09,1.04,75.28,108.99,2.49,348.56,516.62,52.6,2.45,0.0,-1.84,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-17,0.0,-3.9,0.0,16.83,25.91,21.37,-1.06,1.1,1.05,69.32,109.28,3.08,334.04,516.62,54.6,2.45,0.0,-1.01,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-18,0.0,-0.44,0.0,16.34,28.79,22.56,0.11,1.32,1.26,68.12,109.42,3.07,317.47,516.62,37.8,2.45,0.0,0.15,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-19,17.42,16.23,4.34,16.5,26.06,21.28,-1.27,0.8,0.76,95.72,77.92,2.53,328.35,533.84,52.2,2.45,4.36,-1.22,1361.41,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-20,0.0,-5.63,0.0,16.89,27.35,22.12,-0.38,1.22,1.16,70.78,111.15,2.95,328.35,533.72,47.7,2.45,0.0,-0.33,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-21,0.0,-4.56,0.0,17.23,26.89,22.06,-0.1,1.21,1.15,74.26,114.51,3.12,328.35,533.72,51.7,2.45,0.0,-0.06,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-22,0.0,-4.26,0.0,16.22,25.99,21.1,-1.25,1.34,1.28,75.16,129.35,3.47,327.15,531.35,51.2,2.45,0.0,-1.21,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-23,5.1,0.3,1.28,15.68,27.89,21.78,-0.71,1.0,0.95,93.99,84.77,3.16,328.85,536.45,38.9,2.45,1.27,-0.66,6.26,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-24,0.0,-4.19,0.0,17.06,28.51,22.78,-0.05,1.43,1.36,74.96,122.54,3.71,328.85,535.81,42.7,2.45,0.0,0.01,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-25,19.09,12.89,4.25,17.8,28.55,23.18,0.49,0.6,0.57,91.92,52.33,2.45,344.12,554.9,46.2,2.45,4.77,0.55,208.14,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-26,0.0,-4.6,0.0,17.17,27.33,22.25,-0.51,1.32,1.26,68.81,121.84,3.35,344.12,553.87,49.2,2.45,0.0,-0.45,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-27,0.0,-10.7,0.0,17.97,28.76,23.36,0.9,1.45,1.38,70.0,125.77,2.81,344.12,553.2,46.0,2.45,0.0,0.94,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-28,0.0,-2.7,0.0,15.8,25.39,20.6,-1.99,1.14,1.09,71.61,112.65,2.59,344.12,551.78,52.0,2.45,0.0,-1.94,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-29,0.0,-1.75,0.0,18.32,26.71,22.52,-0.14,1.24,1.18,68.4,124.31,3.35,344.12,551.78,58.0,2.45,0.0,-0.08,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-30,0.0,-3.49,0.0,17.62,27.12,22.37,-0.77,1.21,1.15,69.87,114.56,2.57,334.55,551.78,52.5,2.45,0.0,-0.69,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-01-31,0.0,-6.84,0.0,18.08,27.47,22.78,-0.05,1.28,1.22,75.48,120.5,2.86,334.55,548.15,53.0,2.45,0.0,0.01,-100.0,1.06,1.09,0.9,0.13,1.07,1.16,1.31,0.96,0.05,1.05
KwaZulu-Natal,2008-02-01,0.0,-1.47,0.0,18.6,32.06,25.33,2.32,1.63,1.55,67.32,120.46,2.93,319.12,547.91,32.7,2.45,0.0,2.39,-100.0,0.39,0.82,1.15,0.18,0.53,0.24,0.9,1.31,0.11,0.45
KwaZulu-Natal,2008-02-02,0.0,-6.12,0.0,17.83,28.19,23.01,-0.11,1.41,1.34,70.51,125.73,3.87,319.12,547.91,48.2,2.45,0.0,-0.04,-100.0,0.39,0.82,1.15,0.18,0.53,0.24,0.9,1.31,0.11,0.45
KwaZulu-Natal,2008-02-03,8.53,7.22,2.12,16.51,28.57,22.54,-0.58,0.84,0.8,85.86,70.01,2.88,327.65,556.44,39.7,2.45,2.13,-0.51,553.54,0.39,0.82,1.15,0.18,0.53,0.24,0.9,1.31,0.11,0.45
KwaZulu-Natal,2008-02-04,20.81,16.76,5.72,16.56,28.84,22.7,-0.67,1.14,1.09,93.01,94.76,2.74,341.42,577.25,38.6,2.45,5.2,-0.59,414.08,0.39,0.82,1.15,0.18,0.53,0.24,0.9,1.31,0.11,0.45
KwaZulu-Natal,2008-02-05,0.0,-6.24,0.0,16.52,30.94,23.73,0.73,1.71,1.63,69.08,127.64,3.0,341.42,577.25,30.0,2.45,0.0,0.8,-100.0,0.39,0.82,1.15,0.18,0.53,0.24,0.9,1.31,0.11,0.45
KwaZulu-Natal,2008-02-06,0.0,-0.92,0.0,18.27,30.21,24.24,0.84,1.63,1.55,72.64,131.48,2.69,284.73,577.04,40.3,2.45,0.0,0.93,-100.0,0.39,0.82,1.15,0.18,0.53,0.24,0.9,1.31,0.11,0.45
KwaZulu-Natal,2008-02-07,0.0,-4.72,0.0,14.58,32.39,23.48,-0.0,2.0,1.9,69.37,134.17,3.48,284.73,570.61,30.0,2.45,0.0,0.08,-100.0,0.39,0.82,1.15,0.18,0.53,0.24,0.9,1.31,0.11,0.45
KwaZulu-Natal,2008-02-08,0.0,-8.4,0.0,15.82,29.45,22.64,-0.75,1.51,1.44,74.43,119.07,3.39,284.73,570.61,31.9,2.45,0.0,-0.67,-100.0,0.39,0.82,1.15,0.18,0.53,0.24,0.9,1.31,0.11,0.45
KwaZulu-Natal,2008-02-09,0.0,-1.36,0.0,18.19,30.47,24.33,0.91,1.51,1.44,68.09,120.42,2.64,284.73,570.08,38.6,2.45,0.0,1.0,-100.0,0.39,0.82,1.15,0.18,0.53,0.24,0.9,1.31,0.11,0.45
KwaZulu-Natal,2008-02-10,0.0,-3.5,0.0,17.58,30.8,24.19,0.48,1.82,1.73,72.9,139.62,3.65,276.74,570.08,33.9,2.45,0.0,0.58,-100.0,0.39,0.82,1.15,0.18,0.53,0.24,0.9,1.31,0.11,0.45
